2010,Learning the elasticity parameters of deformable objects with a manipulation robot,"Frank B., Schmedding R., Stachniss C., Teschner M., Burgard W.",,"IEEE/RSJ 2010 International Conference on Intelligent Robots and Systems, IROS 2010 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,3,3,5,7,3,1,0,38
2006,Multiple hypothesis tracking of clusters of people,"Mucientes M., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,9,8,1,5,1,1,2,0,0,0,0,38
2015,Localization on OpenStreetMap data using a 3D laser scanner,"Ruchti P., Steder B., Ruhnke M., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2015-, June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,16,1,0,37
2013,A navigation system for robots operating in crowded urban environments,"Kummerle R., Ruhnke M., Steder B., Stachniss C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,4,4,3,6,2,0,37
2009,Body schema learning for robotic manipulators from visual self-perception,"Sturm J., Plagemann C., Burgard W.",9284257,Journal of Physiology Paris,103, 3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,2,6,5,1,6,1,1,0,36
2017,AdapNet: Adaptive semantic segmentation in adverse environmental conditions,"Valada A., Vertens J., Dhall A., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20,5,0,35
1996,Controlling synchro-drive robots with the dynamic window approach to collision avoidance,"Fox Dieter, Burgard Wolfram, Thrun Sebastian",,IEEE International Conference on Intelligent Robots and Systems,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,2,1,6,1,2,1,1,3,3,3,2,2,2,0,0,35
2015,Accurate indoor localization for RGB-D smartphones and tablets given 2D floor plans,"Winterhalter W., Fleckenstein F., Steder B., Spinello L., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,13,1,0,34
2012,Highly accurate 3D surface models by sparse surface adjustment,"Ruhnke M., Kummerle R., Grisetti G., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,8,4,3,2,5,1,0,34
2008,Nonstationary Gaussian process regression using point estimates of local smoothness,"Plagemann C., Kersting K., Burgard W.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),5212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,8,6,2,1,7,1,0,34
2005,Tourbot and WebFAIR: Web-operated mobile robots for tele-presence in populated exhibitions,"Trahanias P., Burgard W., Argyros A., Hahnel D., Baltzakis H., Pfaff P., Stachniss C.",10709932,IEEE Robotics and Automation Magazine,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,4,4,5,3,2,3,1,2,2,0,0,34
2004,A comparison of methods for line extraction from range data,"Sack D., Burgard W.",14746670,IFAC Proceedings Volumes (IFAC-PapersOnline),37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,5,2,1,1,1,1,1,3,1,3,0,1,0,34
2017,"Agricultural robot dataset for plant classification, localization and mapping on sugar beet fields","Chebrolu N., Lottes P., Schaefer A., Winterhalter W., Burgard W., Stachniss C.",2783649,International Journal of Robotics Research,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,5,0,33
2006,Improving data association in vision-based SLAM,"Gil A., Reinoso O., Mozos O.M., Stachniss C., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,6,3,3,2,1,2,0,0,0,1,0,33
2015,Metric localization using Google Street View,"Agarwal P., Burgard W., Spinello L.",21530858,IEEE International Conference on Intelligent Robots and Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,12,0,0,32
2011,Online generation of kinodynamic trajectories for non-circular omnidirectional robots,"Sprunk C., Lau B., Pfaff P., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,8,2,1,3,0,0,32
2003,Mapping and Exploration with Mobile Robots using Coverage Maps,"Stachniss C., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,4,1,5,0,0,1,2,2,3,3,2,0,1,0,32
2015,An autonomous robotic assistant for drinking,"Schroer S., Killmann I., Frank B., Volker M., Fiederer L., Ball T., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2015-, June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,2,0,30
2011,Hierarchies of octrees for efficient 3D mapping,"Wurm K.M., Hennes D., Holz D., Rusu R.B., Stachniss C., Konolige K., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,3,3,4,2,6,0,0,30
2011,"Simultaneous calibration, localization, and mapping","Kummerle R., Grisetti G., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,7,5,4,3,0,0,30
2009,Imitation learning with generalized task descriptions,"Eppner C., Sturm J., Bennewitz M., Stachniss C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,6,3,1,5,2,1,3,0,0,30
2013,Teaching mobile robots to cooperatively navigate in populated environments,"Kuderer M., Kretzschmar H., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,5,3,1,0,29
2010,Operating articulated objects based on experience,"Sturm J., Jain A., Stachniss C., Kemp C.C., Burgard W.",,"IEEE/RSJ 2010 International Conference on Intelligent Robots and Systems, IROS 2010 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,4,2,4,2,4,1,0,0,29
2008,Unsupervised body scheme learning through self-perception,"Sturm J., Plagemann C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,3,2,2,1,6,2,3,0,0,29
2003,Adapting navigation strategies using motions patterns of people,"Bennewitz M., Burgard W., Thrun S.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,5,2,2,2,1,1,3,2,2,0,0,0,0,29
2001,Probabilistic state estimation of dynamic objects with a moving mobile robot,"Schulz D., Burgard W.",9218890,Robotics and Autonomous Systems,34, 2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,4,2,0,1,4,1,0,0,1,1,0,0,0,2,0,0,29
2014,W-RGB-D: Floor-plan-based indoor global localization using a depth camera and WiFi,"Ito S., Endres F., Kuderer M., Diego Tipaldi G., Stachniss C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,11,1,0,28
2008,A tree parameterization for efficiently computing maximum likelihood maps using gradient descent,"Grisetti G., Stachniss C., Grzonka S., Burgard W.",23307668,Robotics: Science and Systems,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,1,1,2,3,2,1,0,2,0,0,28
2007,An integrated robotic system for spatial understanding and situated interaction in indoor environments,"Zender H., Jensfelt P., Mozos O.M., Kruijff G.-J.M., Burgard W.",,Proceedings of the National Conference on Artificial Intelligence,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,6,3,2,0,0,1,1,1,0,0,28
2018,3D Human Pose Estimation in RGBD Images for Robotic Task Learning,"Zimmermann C., Welschehold T., Dornhege C., Burgard W., Brox T.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,3,0,27
2018,Robust Visual Localization Across Seasons,"Naseer T., Burgard W., Stachniss C.",15523098,IEEE Transactions on Robotics,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6,0,27
2012,Null space optimization for effective coverage of 3D surfaces using redundant manipulators,"Hess J., Tipaldi G.D., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,3,6,3,2,0,27
2010,Vision-based detection for learning articulation models of cabinet doors and drawers in household environments,"Sturm J., Konolige K., Stachniss C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,5,3,1,0,3,2,0,0,27
2009,A bayesian regression approach to terrain mapping and an application to legged robor locomotion,"Plagemann C., Mischke S., Prentice S., Kersting K., Roy N., Burgard W.",15564959,Journal of Field Robotics,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,2,2,3,2,1,1,2,1,0,27
2013,Geometrical FLIRT phrases for large scale place recognition in 2D range data,"Tipaldi G.D., Spinello L., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,6,3,5,2,0,26
2012,Activity-based estimation of human trajectories,"Grzonka S., Karwath A., Dijoux F., Burgard W.",15523098,IEEE Transactions on Robotics,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7,2,2,1,5,1,0,26
2006,Robust Monte-Carlo localization using adaptive likelihood models,"Pfaff P., Burgard W., Fox D.",16107438,Springer Tracts in Advanced Robotics,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,1,1,3,1,1,1,3,2,0,0,26
1997,Fast grid-based position tracking for mobile robots,"Burgard W., Fox D., Hennig D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1303, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,2,3,0,0,0,0,0,4,0,0,1,0,0,2,0,1,2,0,0,0,26
2016,Speeding-Up Robot Exploration by Exploiting Background Information,"Obwald S., Bennewitz M., Burgard W., Stachniss C.",23773766,IEEE Robotics and Automation Letters,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,2,0,25
2009,Learning kinematic models for articulated objects,"Sturm J., Pradeep V., Stachniss C., Plagemann C., Konolige K., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,5,4,0,1,0,2,2,1,0,25
2007,Analyzing Gaussian proposal distributions for mapping with Rao-Blackwellized particle filters,"Stachniss C., Grisetti G., Burgard W., Roy N.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,1,0,2,2,1,1,0,0,25
2007,Learning maps in 3D using attitude and noisy vision sensors,"Steder B., Grisetti G., Grzonka S., Stachniss C., Rottmann A., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,1,0,2,3,2,0,1,1,0,0,0,25
2007,Autonomous blimp control using model-free reinforcement learning in a continuous state and action space,"Rottmann A., Plagemann C., Hilgers P., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,1,0,0,2,3,1,2,2,0,25
2013,Effective landmark placement for accurate and reliable mobile robot navigation,"Beinhofer M., Muller J., Burgard W.",9218890,Robotics and Autonomous Systems,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,4,2,0,0,24
2012,"Simultaneous parameter calibration, localization, and mapping","Kummerle R., Grisetti G., Burgard W.",1691864,Advanced Robotics,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,2,3,4,1,0,24
2011,Accurate human motion capture in large areas by combining IMU- and laser-based people tracking,"Ziegler J., Kretzschmar H., Stachniss C., Grisetti G., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,2,7,0,0,24
2009,Tracking groups of people with a multi-model hypothesis tracker,"Lau B., Arras K.O., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,6,1,1,0,1,0,1,0,24
1999,MINERVA: A tour-guide robot that learns,"Thrun S., Bennewitz M., Burgard W., Cremers A.B., Dellaert F., Fox D., Hahnel D., Rosenberg C., Roy N., Schulte J., Schulz D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1701, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,0,2,2,1,2,2,0,0,0,0,0,0,2,0,0,0,24
2009,Unsupervised learning of 3D object models from partial views,"Ruhnke M., Steder B., Grisetti G., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,2,5,3,0,1,0,0,0,0,23
2015,Traversability analysis for mobile robots in outdoor environments: A semi-supervised learning approach based on 3D-lidar data,"Suger B., Steder B., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2015-, June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,9,3,0,22
2011,Efficient motion planning for manipulation robots in environments with deformable objects,"Frank B., Stachniss C., Abdo N., Burgard W.",,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,4,1,4,1,2,2,0,22
2011,Using artificial landmarks to reduce the ambiguity in the environment of a mobile robot,"Meyer-Delius D., Beinhofer M., Kleiner A., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,4,2,3,2,2,0,0,22
2008,How to learn accurate grid maps with a humanoid,"Stachniss C., Bennewitz M., Grisetti G., Behnke S., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,5,4,2,1,0,0,1,0,0,0,22
2003,Where is...? Learning and utilizing motion patterns of persons with mobile robots,"Cielniak G., Bennewitz M., Burgard W.",10450823,IJCAI International Joint Conference on Artificial Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,0,3,0,2,2,0,0,0,2,1,0,0,1,0,0,22
1996,Position tracking with position probability grids,"Burgard W., Fox D., Hennig D., Schmidt T.",,"Proceedings of the 1st Euromicro Workshop on Advanced Mobile Robots, EUROBOT 1996",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,1,2,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,0,22
2016,Nonlinear factor recovery for long-term SLAM,"Mazuran M., Burgard W., Tipaldi G.D.",2783649,International Journal of Robotics Research,35, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,8,1,0,21
2014,Online generation of homotopically distinct navigation paths,"Kuderer M., Sprunk C., Kretzschmar H., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,6,0,0,21
2014,Identifying vegetation from laser data in structured outdoor environments,"Wurm K.M., Kretzschmar H., Kummerle R., Stachniss C., Burgard W.",9218890,Robotics and Autonomous Systems,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,3,3,1,0,21
2009,Developing a low-cost autonomous indoor blimp,"Gonzalez P., Burgard W., Sanz R., Fernandez J.L.",18880258,Journal of Physical Agents,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,3,3,3,0,3,0,21
2018,VLocNet++: Deep Multitask Learning for Semantic Visual Localization and Odometry,"Radwan N., Valada A., Burgard W.",23773766,IEEE Robotics and Automation Letters,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,20
2017,Semantics-aware visual localization under challenging perceptual conditions,"Naseer T., Oliveira G.L., Brox T., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,4,0,20
2017,An accurate and efficient navigation system for omnidirectional robots in industrial environments,"Sprunk C., Lau B., Pfaff P., Burgard W.",9295593,Autonomous Robots,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,4,0,20
2010,Mapping indoor environments based on human activity,"Grzonka S., Dijoux F., Karwath A., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,1,3,3,1,0,0,20
2016,Choosing smartly: Adaptive multimodal fusion for object detection in changing environments,"Mees O., Eitel A., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0,19
2016,Recursive decentralized collaborative localization for sparsely communicating robots,"Luft L., Schubert T., Roumeliotis S.I., Burgard W.",2330765X,Robotics: Science and Systems,12, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,4,0,19
2011,Learning search heuristics for finding objects in structured environments,"Joho D., Senk M., Burgard W.",9218890,Robotics and Autonomous Systems,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,3,1,1,0,2,0,0,19
2017,Deep regression for monocular camera-based 6-DoF global localization in outdoor environments,"Naseer T., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,18
2013,Lidar-based teach-and-repeat of mobile robot trajectories,"Sprunk C., Tipaldi G.D., Cherubini A., Burgard W.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,2,3,0,0,18
2013,Coordinating heterogeneous teams of robots using temporal symbolic planning,"Wurm K.M., Dornhege C., Nebel B., Burgard W., Stachniss C.",9295593,Autonomous Robots,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,6,0,0,18
2012,Robust tracking of a mobile beacon using time differences of arrival with simultaneous calibration of receiver positions,"Wendeberg J., Muller J., Schindelhauer C., Burgard W.",,"2012 International Conference on Indoor Positioning and Indoor Navigation, IPIN 2012 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,1,0,0,18
2009,Classifying dynamic objects: An unsupervised learning approach,"Luber M., Arras K.O., Plagemann C., Burgard W.",9295593,Autonomous Robots,26, 2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,3,2,0,1,0,0,0,18
2008,Monocular range sensing: A non-parametric learning approach,"Plagemann C., Endres F., Hess J., Stachniss C., Burgard W.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,2,1,0,0,1,1,1,0,0,0,18
